접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11320,도봉구,10500,쌍문동,1,대지,103,9,"힐트리움아파트(105,106,107동)",20241016,39000,55.71,18,7,,,2018,연립다세대,중개거래,서울 도봉구
2024,11590,동작구,10700,사당동,1,대지,1157,0,이수역리가,20241016,134000,84.96,0,8,,,2013,아파트,중개거래,서울 동작구
2024,11530,구로구,10800,오류동,1,대지,46,1,이좋은집,20241016,13300,34.07,43.45,12,,,2005,오피스텔,중개거래,서울 구로구
2024,11230,동대문구,11000,이문동,,,,,,20241016,57000,59.1,63,,,,1970,단독다가구,직거래,
2024,11710,송파구,10600,삼전동,1,대지,8,12,잠실 아레나,20241016,44500,44.5,56.142,3,,,2017,오피스텔,중개거래,서울 송파구
2024,11545,금천구,10100,가산동,1,대지,769,0,두산,20241016,60500,59.84,0,7,,,1998,아파트,중개거래,"경기 안양시 동안구, 서울 금천구"
2024,11350,노원구,10400,하계동,1,대지,273,0,장미(시영6),20241016,50000,49.5,0,3,,,1989,아파트,중개거래,서울 노원구
2024,11500,강서구,10200,등촌동,1,대지,515,44,두보하이츠빌라,20241016,44000,60.84,56,2,,,1988,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,11000,이문동,,,,,,20241016,52000,59.1,63,,,20241028,1970,단독다가구,직거래,
2024,11470,양천구,10200,목동,1,대지,231,17,금화하이빌,20241016,31800,45.74,27,3,,,2012,연립다세대,중개거래,서울 양천구
2024,11290,성북구,13700,상월곡동,1,대지,101,0,동아에코빌,20241016,56000,59.95,0,2,,20241016,2003,아파트,중개거래,서울 성북구
2024,11290,성북구,13700,상월곡동,1,대지,101,0,동아에코빌,20241016,56000,59.95,0,2,,,2003,아파트,중개거래,서울 성북구
2024,11290,성북구,13600,하월곡동,1,대지,90,1840,젬스톤빌리지,20241016,31300,49.61,31,4,,,2014,연립다세대,중개거래,"서울 강북구, 서울 성북구"
2024,11305,강북구,10300,수유동,1,대지,573,1,동송파크빌리지,20241016,47000,108.42,99,1,,,1996,연립다세대,중개거래,서울 강북구
2024,11500,강서구,10200,등촌동,1,대지,647,89,그린빌에이동,20241016,25900,29.96,14,2,,,2016,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,554,7,주원베르빌106동,20241016,25000,29.14,18,3,,,2015,연립다세대,중개거래,서울 양천구
2024,11410,서대문구,12000,남가좌동,1,대지,105,1,창덕에버빌,20241016,69000,99.57,0,9,,,1998,아파트,중개거래,서울 서대문구
2024,11230,동대문구,10600,장안동,1,대지,587,0,동대문더퍼스트데시앙,20241016,86500,59.807,0,12,,,2019,아파트,중개거래,서울 동대문구
2024,11530,구로구,11100,천왕동,1,대지,280,0,천왕연지타운1단지,20241016,73500,59.97,0,7,,,2013,아파트,중개거래,서울 구로구
2024,11440,마포구,10400,도화동,1,대지,357,0,도화동현대,20241016,111000,68.22,0,16,,,1996,아파트,중개거래,서울 마포구
2024,11740,강동구,10900,천호동,1,대지,528,0,천호동삼성아파트,20241016,74300,59.86,0,20,,,1997,아파트,중개거래,서울 강동구
2024,11230,동대문구,10500,답십리동,1,대지,497,23,청계푸르지오시티,20241016,14800,18.92,0,8,,,2015,아파트,중개거래,서울 동대문구
2024,11290,성북구,13400,길음동,1,대지,1285,0,길음뉴타운7단지(두산위브),20241016,85000,59.98,0,8,,,2010,아파트,중개거래,"서울 강북구, 서울 성북구"
2024,11680,강남구,10600,대치동,1,대지,934,1,청원,20241016,120000,92.84,0,5,,,2005,아파트,중개거래,서울 강남구
2024,11650,서초구,10600,잠원동,1,대지,71,12,킴스빌리지,20241016,90000,30.9,0,10,,,1996,아파트,중개거래,서울 서초구
2024,11620,관악구,10200,신림동,,,,,,20241016,95686,179.34,126,,,,1993,단독다가구,직거래,
2024,11305,강북구,10300,수유동,1,대지,519,14,극동그린빌라(519-14),20241016,8500,53.46,28,-1,,,1995,연립다세대,중개거래,서울 강북구
2024,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,20241016,70000,46.58,58.86,12,,,null,오피스텔,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,597,34,대원캐슬2차,20241016,59500,32.58,24,6,,,2022,연립다세대,중개거래,서울 광진구
2024,11530,구로구,11200,항동,1,대지,242,0,하버라인3단지,20241016,67400,59.86,0,12,,,2019,아파트,중개거래,서울 구로구
2024,11530,구로구,10300,가리봉동,1,대지,2,36,하얀빌라,20241016,28800,63.2,32,2,,,2001,연립다세대,중개거래,서울 구로구
2024,11500,강서구,10900,방화동,1,대지,830,2,하이포트,20241016,9400,29.8,41.987,9,,,1999,오피스텔,중개거래,서울 강서구
2024,11170,용산구,12500,한강로2가,1,대지,312,4,대우디오빌한강로오피스텔,20241016,35000,36.69,52.52,4,,,2004,오피스텔,중개거래,서울 용산구
2024,11290,성북구,13100,보문동2가,1,대지,76,1,(76-1),20241016,47000,83.51,30,2,,,2003,연립다세대,중개거래,서울 성북구
2024,11680,강남구,10100,역삼동,1,대지,685,12,(685-12),20241016,40500,28.96,14,5,,,2017,연립다세대,중개거래,서울 강남구
2024,11260,중랑구,10100,면목동,1,대지,605,26,(605-26),20241016,29300,22.87,14,5,,,2023,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,478,0,한진,20241016,60800,84.96,0,5,,,2000,아파트,중개거래,서울 구로구
2024,11260,중랑구,10100,면목동,,,,,,20241016,150000,381,165,,,,1990,단독다가구,중개거래,서울 중랑구
2024,11200,성동구,10700,행당동,1,대지,347,0,대림e-편한세상,20241016,105000,59.96,0,4,,,2000,아파트,중개거래,서울 성동구
2024,11710,송파구,10700,가락동,1,대지,913,0,헬리오시티,20241016,306000,130.06,0,9,,,2018,아파트,중개거래,서울 송파구
2024,11560,영등포구,11300,당산동3가,1,대지,2,6,당산한양,20241016,115000,84.93,0,4,,,1986,아파트,중개거래,경기 파주시
2024,11200,성동구,10500,마장동,1,대지,818,0,현대,20241016,75000,59.91,0,2,,,1998,아파트,중개거래,서울 성동구
2024,11215,광진구,10400,광장동,1,대지,484,0,현대3,20241016,138500,74.92,0,10,,,1990,아파트,중개거래,서울 광진구
2024,11740,강동구,10700,암사동,1,대지,421,5,현대빌라(421-5),20241016,32500,60.52,31,2,,,1991,연립다세대,중개거래,서울 강동구
2024,11380,은평구,10600,대조동,1,대지,192,27,현대아트빌라(192-27),20241016,18000,39.29,16,1,,,1993,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10300,수유동,1,대지,252,108,현대아트빌라(252-108),20241016,17000,61.46,37,2,,,1997,연립다세대,중개거래,서울 강북구
2024,11380,은평구,10300,불광동,1,대지,245,53,현덕빌라,20241016,47000,27.12,21,-1,,,1993,연립다세대,중개거래,서울 은평구
2024,11350,노원구,10200,월계동,,,,,,20241016,147000,475.9,212,,,,1997,단독다가구,중개거래,"서울 노원구, 서울 동대문구"
2024,11410,서대문구,11100,홍제동,1,대지,331,0,홍제현대,20241016,102000,119.32,0,2,,,1992,아파트,중개거래,서울 서대문구
2024,11260,중랑구,10500,망우동,1,대지,467,31,경수하이빌,20241016,42400,45.13,28,6,,,2022,연립다세대,직거래,
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,49453,59.2,34,3,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,49453,59.2,34,4,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,48467,59.2,34,1,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,49453,59.2,34,2,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,48890,58.92,34,3,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,47916,58.92,34,1,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,48890,58.92,34,2,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,49681,58.22,34,4,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,25885,29.14,17,1,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,26250,29.14,17,2,,,2023,연립다세대,중개거래,경기 광명시
2024,11380,은평구,10400,갈현동,1,대지,327,44,비비드하임,20241016,26250,29.14,17,3,,,2023,연립다세대,중개거래,경기 광명시
2024,11440,마포구,12500,성산동,1,대지,137,30,삼정빌라B동,20241016,25000,36.73,34,2,,,1990,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),20241016,38800,45.77,0,6,,,1988,아파트,중개거래,서울 노원구
2024,11560,영등포구,11000,여의도동,1,대지,525,0,브라이튼여의도,20241016,553100,132.596,0,22,,,2023,아파트,직거래,
2024,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),20241016,49800,59.39,0,9,,,1988,아파트,중개거래,서울 노원구
2024,11380,은평구,10700,응암동,1,대지,357,2,(357-2),20241015,12900,34.27,26,2,,,1986,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10300,남현동,1,대지,602,68,로잔아트빌,20241015,56000,79.92,37,2,,,2002,연립다세대,중개거래,서울 동작구
2024,11560,영등포구,11800,도림동,1,대지,141,141,로즈힐,20241015,25000,28.02,19,5,,,2023,연립다세대,직거래,
2024,11290,성북구,13600,하월곡동,,,,,,20241015,25000,137.1,87,,,,1973,단독다가구,중개거래,서울 강북구
2024,11590,동작구,10200,상도동,1,대지,279,88,참솔아트빌B동,20241015,44000,66.62,52,2,,,2009,연립다세대,중개거래,서울 서초구
2024,11170,용산구,10100,후암동,1,대지,254,25,참스위트빌,20241015,35000,15.12,11,5,,,2013,연립다세대,중개거래,서울 용산구
2024,11410,서대문구,11800,홍은동,1,대지,455,0,홍은동벽산,20241015,55500,58.64,0,2,,,1997,아파트,중개거래,서울 서대문구
2024,11290,성북구,11100,삼선동1가,,,,,,20241015,100000,143.17,112,,,,1984,단독다가구,중개거래,서울 성북구
2024,11500,강서구,10400,가양동,1,대지,1461,0,가양2단지(성지),20241015,47250,34.44,0,3,,,1992,아파트,중개거래,서울 강서구
2024,11305,강북구,10300,수유동,,,,,,20241015,64028,179.95,123,,,,1995,단독다가구,직거래,
2024,11215,광진구,10500,자양동,1,대지,680,63,롯데캐슬 이스트폴,20241015,185000,101.88,0,36,분양권,,0,아파트,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,680,63,롯데캐슬 이스트폴,20241015,263100,138.52,0,43,분양권,,0,아파트,중개거래,경기 성남시 분당구
2024,11320,도봉구,10700,창동,1,대지,504,24,금호맨션1차,20241015,21900,72.75,34,3,,,2003,연립다세대,중개거래,서울 도봉구
2024,11410,서대문구,10600,천연동,1,대지,145,0,천연뜨란채,20241015,81800,55.82,0,13,,,2006,아파트,중개거래,서울 서대문구
2024,11410,서대문구,11100,홍제동,1,대지,474,0,홍제역해링턴플레이스,20241015,93000,59.97,0,1,,,2024,아파트,직거래,
2024,11230,동대문구,10500,답십리동,1,대지,42,0,동답한신,20241015,46000,44.35,0,7,,,1992,아파트,중개거래,서울 동대문구
2024,11560,영등포구,13200,신길동,,,,,,20241015,114000,146.19,106,,,,1982,단독다가구,중개거래,서울 영등포구
2024,11305,강북구,10200,번동,1,대지,191,0,기산그린,20241015,41000,59.94,0,17,,,2000,아파트,중개거래,서울 강북구
2024,11710,송파구,11400,마천동,,,,,,20241015,40000,226.79,109,,,,1991,단독다가구,직거래,
2024,11470,양천구,10200,목동,1,대지,956,0,롯데캐슬위너,20241015,146500,114.75,0,6,,,2005,아파트,중개거래,서울 양천구
2024,11710,송파구,10900,장지동,1,대지,847,0,송파파인타운6단지,20241015,130000,84.98,0,19,,,2008,아파트,중개거래,서울 송파구
2024,11440,마포구,10400,도화동,1,대지,357,0,도화동현대,20241015,101800,54.72,0,15,,,1996,아파트,중개거래,서울 마포구
2024,11440,마포구,12700,상암동,1,대지,1734,0,상암 한화 오벨리스크,20241015,11900,24.22,31.39,5,,,2013,오피스텔,중개거래,서울 마포구
2024,11200,성동구,12200,용답동,1,대지,121,0,청계 SK VIEW,20241015,93252,59.827,0,22,분양권,,0,아파트,직거래,
2024,11470,양천구,10300,신월동,1,대지,68,4,미래팰리스,20241015,24500,36.67,23,5,,,2016,연립다세대,중개거래,서울 양천구
2024,11500,강서구,10300,화곡동,1,대지,453,18,덕현해밀,20241015,27000,52.18,31,6,,,2014,연립다세대,중개거래,서울 강서구
2024,11290,성북구,13400,길음동,1,대지,1289,0,롯데캐슬클라시아,20241015,115000,59.781,0,18,,,2022,아파트,중개거래,"경기 용인시 수지구, 서울 성북구"
2024,11620,관악구,10100,봉천동,1,대지,1728,0,관악파크푸르지오,20241015,84500,84.99,0,15,,,2014,아파트,중개거래,서울 관악구
2024,11290,성북구,13400,길음동,1,대지,1281,0,길음뉴타운4단지(e편한세상),20241015,106000,102.38,0,9,,,2005,아파트,중개거래,서울 성북구
2024,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,20241015,233000,59.92,0,12,,,2020,아파트,중개거래,"서울 강남구, 서울 마포구"
2024,11680,강남구,10500,삼성동,1,대지,11,0,롯데캐슬프레미어,20241015,320000,121.931,0,18,,,2007,아파트,직거래,
2024,11200,성동구,10500,마장동,1,대지,817,0,삼성,20241015,91000,59.76,0,9,,,1996,아파트,중개거래,서울 성동구
2024,11350,노원구,10200,월계동,1,대지,13,0,미성,20241015,64900,50.14,0,8,,,1986,아파트,중개거래,서울 노원구
2024,11470,양천구,10100,신정동,1,대지,971,24,리더스파크빌,20241015,16000,28.7,34.576,6,,,2017,오피스텔,중개거래,서울 양천구
2024,11410,서대문구,11900,북가좌동,1,대지,317,20,엘렌시아캐슬(317-20),20241015,26900,39.67,23,2,,,2013,연립다세대,중개거래,서울 서대문구
2024,11380,은평구,10200,녹번동,1,대지,42,14,태광빌라(42-14),20241015,19000,50.22,28,1,,,1996,연립다세대,직거래,
2024,11305,강북구,10300,수유동,1,대지,31,70,새울샌스빌C동,20241015,25800,54.21,27,2,,,2002,연립다세대,중개거래,서울 강북구
2024,11260,중랑구,10300,중화동,,,,,,20241015,75000,170.61,111,,,,1992,단독다가구,중개거래,서울 중랑구
2024,11170,용산구,10400,갈월동,1,대지,101,49,갈월동 에이트리움,20241015,29000,34.21,45.24,21,,,2004,오피스텔,직거래,
2024,11215,광진구,10100,중곡동,1,대지,234,47,태라(중곡),20241015,61500,45.59,36,6,,,2022,연립다세대,직거래,
2024,11590,동작구,10800,대방동,1,대지,387,5,태성팰리스,20241015,24600,31.21,20,2,,,2016,연립다세대,중개거래,서울 동작구
2024,11620,관악구,10100,봉천동,1,대지,37,82,에스클래스,20241015,33500,29.3,9,7,,,2020,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,812,0,삼성래미안트리베라2단지,20241015,71000,58.99,0,21,,,2010,아파트,직거래,
2024,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,20241015,51000,114.85,0,11,,,2004,아파트,직거래,
2024,11380,은평구,11400,진관동,1,대지,107,0,마고정3단지센트레빌(310~322동)BL2-3,20241015,87000,84.04,0,5,,,2009,아파트,중개거래,서울 은평구
2024,11560,영등포구,11000,여의도동,1,대지,37,0,미성,20241015,220000,92.56,0,9,,,1978,아파트,중개거래,서울 영등포구
2024,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,20241015,110262,41.388,0,10,,,2024,아파트,직거래,
2024,11500,강서구,10500,마곡동,1,대지,14,21,마곡동후포아파트(14-21),20241015,53000,77.52,0,6,,,2004,아파트,중개거래,서울 강서구
2024,11470,양천구,10300,신월동,1,대지,45,2,근상아트프리즘,20241015,29000,71.07,0,9,,,2002,아파트,중개거래,"서울 강서구, 서울 양천구"
2024,11350,노원구,10500,상계동,1,대지,359,0,노원현대,20241015,72000,84.78,0,4,,,1997,아파트,중개거래,서울 노원구
2024,11620,관악구,10200,신림동,1,대지,1746,0,힐스테이트뉴포레,20241015,136000,84.943,0,22,,,2022,아파트,중개거래,서울 관악구
2024,11590,동작구,10200,상도동,1,대지,335,4,플로채빌2차(335-4),20241015,39200,39.55,31,1,,,2015,연립다세대,중개거래,서울 동작구
